 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
246720.334662548,23.20874,7.422053,184.3748,114.6462,105.3244,242.1367,46.39773,226.4205,90.93513,150.8884,52.85983,102.0328,23.30933,71.65665,54.12966,133.4252,3.380297,70.00909,240.7601,75.27039
246720.534584933,20.52194,6.8805,174.0015,123.5188,98.32967,221.0689,42.53928,208.9654,95.10242,142.3648,75.26775,91.97706,21.23486,97.02412,48.11806,119.1111,3.034573,65.31438,224.8328,89.66486
246720.734507317,18.14618,6.378463,186.2467,132.2839,91.79945,201.8342,65.97279,192.856,88.28338,134.3227,99.76039,82.91234,19.34501,146.2618,42.7741,106.3328,2.724209,60.93448,209.9591,90.51457
246720.934429702,16.04546,5.913056,175.768,147.5233,85.70291,184.273,60.48648,177.9884,81.95328,145.2075,91.11575,74.74099,19.5509,132.213,38.02364,94.92526,2.445587,56.8483,196.0694,83.34089
246721.134352087,14.18793,5.481607,172.7339,138.6198,80.01125,175.0624,57.30226,164.267,76.07706,137.0048,83.22018,67.37495,36.96306,119.5135,33.80077,84.74157,2.195462,53.03613,183.0985,76.73575
246721.334274472,12.54544,5.081639,173.8325,130.2536,74.69759,224.5309,57.50291,191.3635,70.62217,179.4151,76.00881,60.73487,33.67345,108.034,30.04688,75.6504,1.970918,49.4796,170.9857,70.6541
246721.534196857,11.09309,4.710855,186.5972,122.3924,69.73681,228.3463,56.44787,176.611,65.55842,169.28,69.42233,54.7492,30.6766,97.65701,26.7099,67.53453,1.76934,46.16157,159.6743,118.9132
246721.734119242,9.80888,4.367126,189.5603,169.2721,65.10548,208.4783,51.75365,166.6545,60.85775,177.1101,63.4066,49.35345,27.94646,88.27679,27.62252,60.28935,1.588379,53.32466,149.1111,109.4888
246721.934041626,8.673337,4.048475,178.8952,174.7922,60.78173,198.9414,47.44981,190.3487,56.49412,181.0603,57.91216,44.48946,25.4593,79.79758,30.43895,53.82144,19.49614,95.13374,139.2468,100.8113
246722.133964011,7.669253,3.753077,188.0807,164.2429,56.74512,194.7362,43.50386,175.6744,52.44337,170.8323,52.89383,40.10484,23.1935,72.1328,34.66103,48.04741,17.50215,92.53137,130.035,92.82156
246722.333886396,6.781408,3.479232,209.8242,154.3302,52.97659,177.7926,39.88607,162.1314,48.68308,161.1821,48.31036,36.15234,21.12934,65.20426,30.81161,42.89283,22.45908,86.32635,121.4326,85.46503
246722.533808781,5.996346,3.225368,198.019,145.0159,49.45834,162.3232,36.56913,149.6324,45.1924,155.8583,44.12407,32.58938,19.24888,58.94122,27.38969,38.29124,45.94209,88.6893,113.3993,78.69155
246722.733731166,5.302169,2.990028,186.8779,162.9223,46.17373,148.1998,33.52803,138.0971,41.95201,191.3226,40.30054,29.37756,17.53578,53.27976,24.34781,34.18331,41.24331,85.30639,105.8974,72.4549
246722.93365355,4.688354,2.771859,176.3637,216.4623,43.10727,135.3052,30.73983,136.8064,38.94397,180.5149,36.80833,26.48228,19.99809,48.1621,44.16399,30.51608,37.0251,110.3993,98.89185,66.71253
246723.133575935,4.145599,2.56961,166.4411,203.3981,40.24445,123.5326,28.1835,126.2598,36.1516,170.3178,33.61874,23.87234,18.21832,43.536,39.25917,39.52356,45.91411,115.2782,92.34971,61.42526
246723.33349832,3.665676,2.382117,179.9918,191.1223,37.57176,112.7843,25.83975,116.5263,33.55946,160.6966,30.70553,21.51963,16.59694,39.35425,34.89907,35.28343,47.00698,119.9658,86.24036,56.55704
246723.533420705,3.241313,2.208305,177.9134,179.5874,35.07656,119.3303,23.69091,107.5431,31.15317,151.619,28.04477,19.39878,15.11985,35.57417,31.02321,31.49818,42.19928,111.921,80.53519,52.07464
246723.73334309,2.866076,2.047175,167.9036,178.6357,32.74707,108.9476,21.72077,99.25241,28.91943,143.0542,25.61458,17.48695,13.77423,32.15718,48.61154,28.11902,37.8833,115.0424,75.20743,47.94749
246723.933265475,2.53428,1.897802,158.4569,180.0855,30.57229,132.0899,19.91446,91.60089,26.84584,134.9731,37.71318,15.76354,39.5726,29.0684,91.61114,25.10238,34.00875,113.3563,70.23212,44.14745
246724.133187859,2.240895,1.759328,176.5779,169.2168,28.54194,120.597,18.25837,84.53924,24.92094,127.3486,51.68249,14.20997,36.05075,26.2763,81.43687,22.40937,30.53046,105.7548,65.58596,40.64856
246724.333110244,1.981474,1.630958,181.1575,159.0039,26.64643,110.1041,16.74,78.02198,23.13406,120.1548,59.66078,12.80952,32.84233,23.7524,72.39256,20.00526,27.40793,98.66302,61.24716,37.42698
246724.533032629,1.752085,1.511955,170.9651,149.4075,24.8768,151.4747,26.63425,72.00715,21.4753,113.3673,54.49093,11.54709,29.91945,21.47091,64.35269,17.85908,24.60475,92.04682,57.19539,34.46073
246724.732955014,1.549252,1.401634,178.7621,140.3902,23.2247,138.2952,24.41934,66.45601,19.93548,106.9633,49.76906,10.40908,27.2567,19.40858,57.20573,15.94313,22.08827,85.87429,53.41166,31.72956
246724.932877399,1.3699,1.299364,195.4869,131.9172,21.68231,126.2624,26.04564,61.33281,18.50606,100.921,45.45637,9.383221,24.83092,17.54433,50.8525,14.23274,19.82917,95.73331,49.87825,29.21485
246725.132799784,1.211311,1.204555,184.4884,123.9555,20.24235,115.2766,23.87967,56.60457,17.17914,95.22003,41.51739,8.458465,22.62104,15.85915,60.67088,12.70583,17.80112,89.31356,46.57858,26.89944
246725.332722168,1.071081,1.116664,174.1086,116.4744,18.89803,107.4992,33.3661,52.24084,15.94736,89.84112,37.91973,7.624848,20.60783,14.33584,53.93282,11.34273,25.55485,83.32432,43.4972,24.76754
246725.532644553,0.9470857,1.035187,164.3129,164.4601,17.64298,115.4751,31.0807,48.21351,14.8039,84.76606,34.63383,6.873388,18.77379,12.95884,68.21114,10.12587,22.9412,77.7367,40.61967,35.874
246725.732566938,0.8374447,0.9596536,162.2844,154.5344,16.47128,105.4279,33.00227,76.13694,13.74243,79.97769,31.63267,6.195987,19.40971,11.71411,80.52718,9.039558,24.17513,111.5456,37.9325,36.51826
246725.932489323,0.7404964,0.889632,174.3136,145.2077,15.3774,115.6401,30.25779,95.03885,12.75707,75.45981,28.89157,5.585347,17.6823,10.58894,71.58389,8.069784,55.51968,237.1943,35.42309,33.62403
246726.132411708,0.6547715,16.7567,164.5063,136.4439,14.35617,105.5785,27.74155,87.71216,11.84236,71.19714,26.38799,5.034888,16.10862,9.571845,63.63385,7.204048,49.84134,352.3486,33.0797,30.95917
246726.332334093,0.5789707,15.53404,170.3705,128.2091,13.40275,96.39233,41.01277,80.95029,10.99324,67.17526,24.10136,4.538679,27.57663,8.652444,61.02064,6.43119,44.74376,397.0605,30.89133,28.50552
