 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
165970.165582,62.55975,96.2487,96.25687,838.225,382.1996,500.2227,357.9827,282.33,161.8186,31.57537,204.534,266.1772,107.7123,514.5731,461.5241,24.23176,178.5966,59.55525,630.4905,86.06966
165970.365504,69.02841,90.45694,86.93742,789.0819,376.8858,465.7379,346.5099,263.8072,154.6721,27.46049,188.832,248.1992,99.56997,478.9983,435.3921,21.54771,159.8274,56.26448,615.8879,79.07455
165970.565426,62.5451,85.01369,107.2434,755.7567,337.629,485.0714,326.6728,246.4996,160.1072,45.7106,203.5249,231.4354,92.04311,445.883,422.0161,19.16097,179.6393,53.15554,601.6567,84.65414
165970.765348,56.67072,79.89799,129.298,725.8015,302.4613,451.6311,327.8382,230.3276,149.6451,62.92644,187.9003,215.8038,85.08523,415.0571,432.9481,17.03859,191.5467,50.21839,577.2089,86.67705
165970.96527,51.34807,87.06683,116.7796,683.2495,270.9566,420.4961,350.2008,215.2165,141.7748,54.72591,173.4752,201.2281,78.65332,391.7357,460.9592,21.98979,176.2593,58.29791,609.5892,77.53593
165971.165192,53.4349,81.82759,105.4731,667.2377,329.8683,417.8118,350.8638,201.0968,138.8802,47.59407,160.1576,187.6368,72.70762,368.1629,476.3307,19.55408,181.0673,55.07662,596.8529,69.35885
165971.365114,58.51451,76.90361,95.26136,660.86,309.4366,406.2947,362.671,187.9035,129.8051,41.39165,147.8623,174.9635,67.21139,420.9157,471.3347,23.45351,170.5358,52.03332,642.2427,68.93906
165971.565036,53.01869,72.27593,121.826,642.0984,277.2054,378.2851,358.7812,235.4004,142.2173,45.44915,136.511,163.1462,62.13063,493.9881,444.6472,20.85567,168.5484,49.15818,658.3133,61.66862
165971.764958,70.27265,82.62583,110.031,626.6884,278.6276,352.2065,350.4196,226.3075,132.9242,40.96408,126.031,152.127,57.43394,601.8123,419.4708,25.38217,150.8352,46.4419,619.7729,55.16494
165971.96488,63.67248,77.65382,114.8778,733.5723,265.0162,345.9645,330.3587,278.1175,124.2383,35.62567,116.3557,141.8521,53.0923,619.5786,446.3388,22.5707,174.6348,58.66994,631.0396,73.46754
165972.164802,62.8908,72.98101,103.7555,1009.577,316.815,352.6012,325.4132,498.864,157.3409,45.90413,147.6618,132.2712,49.07886,576.7443,437.4604,20.72209,189.3368,55.42809,594.0959,89.62415
165972.364724,56.98395,68.58938,143.1249,1002.777,297.2282,328.2932,306.7839,466.1351,165.7007,51.48205,160.3513,123.3374,50.88909,551.201,412.691,24.94361,201.4446,62.6774,559.3151,80.17223
165972.564646,51.63189,80.8075,129.2677,1009.252,266.2686,315.4576,289.2211,435.5534,154.873,44.77295,148.0412,138.388,47.04219,513.094,389.324,22.18072,207.0436,59.21411,526.5704,82.03698
165972.764568,55.80356,75.9449,116.7522,1036.922,238.5338,293.7102,272.6637,406.9781,178.1124,38.93817,180.5903,156.96,114.3014,477.6215,388.2801,75.11858,203.0453,55.94219,518.1323,135.2676
165972.96449,60.13332,71.37492,105.4484,982.694,213.6879,297.1576,257.944,410.4108,166.4737,36.32547,166.7264,166.2565,105.6609,444.6014,397.5577,66.79803,190.7739,63.77129,487.7986,132.7178
165973.164412,60.22833,67.07993,106.6824,963.7231,191.43,287.2219,243.1772,509.5735,174.128,31.59156,153.9268,280.3291,97.6736,413.8641,396.4725,67.46626,182.3083,84.57021,459.2409,123.7635
165973.364334,54.57155,85.09741,96.35358,991.6649,171.4904,272.6384,229.2557,508.4966,225.005,27.47457,142.1099,416.2829,90.29009,385.2518,423.5901,61.02457,184.8468,86.90528,432.355,118.7364
165973.564256,49.44606,79.97668,87.02476,933.5261,153.6278,304.8795,216.1313,652.0206,210.3021,29.11295,145.9527,518.6807,83.46473,358.6176,423.4776,56.9537,192.875,87.5712,459.3328,106.2142
165973.764178,44.80197,75.16409,101.1248,932.2397,137.6258,299.2012,203.7581,686.5007,245.9745,25.31898,134.7479,483.6482,77.15532,333.8247,473.7594,66.84532,177.7867,104.8283,483.2426,95.01268
165973.9641,40.59407,73.72686,91.33403,1035.165,279.5023,437.8034,201.5883,829.7169,356.3727,22.01943,124.4034,450.9818,71.32286,310.7459,452.3859,99.75136,159.1026,119.6118,454.9516,84.99248
165974.164022,65.81536,69.29034,88.40311,1000.765,435.625,464.5022,210.0454,842.8272,358.5114,19.14987,114.8529,420.5217,65.9313,299.1783,437.734,88.70234,142.3821,117.2821,469.7825,76.02901
165974.363944,59.63383,65.1208,79.84405,942.0922,390.2499,432.4798,206.4256,787.532,343.285,16.65427,106.0357,392.119,60.94731,291.7153,508.9366,78.87717,157.4679,110.8016,496.2306,68.01086
165974.563866,68.94073,65.4812,72.11366,906.8297,349.6011,442.7754,200.5911,748.1247,320.8531,14.4839,97.89537,365.6346,56.34008,271.5477,499.8031,70.1403,169.215,105.9577,517.9752,60.83831
165974.763788,62.46566,62.50478,90.5882,892.7006,313.1863,412.2509,189.1076,729.714,306.7938,29.30927,96.31991,393.5958,52.08112,252.7744,471.5038,62.37117,151.4317,100.1029,494.0475,54.4222
165974.96371,63.48921,58.74355,81.81758,1440.734,280.5645,415.4274,178.2815,788.7361,286.7465,25.48971,206.9002,367.0117,48.14412,249.9435,444.8067,65.41591,167.7788,94.57169,516.7084,48.68274
165975.163632,57.52616,58.82617,104.4661,1482.926,251.3407,454.322,168.0753,862.272,283.0587,22.16791,227.2424,342.2231,44.50473,308.1505,471.5751,58.17008,150.1465,104.2008,536.5489,50.09027
165975.363554,52.12317,79.70286,187.3551,1397.532,225.1608,473.2486,208.6986,867.5114,306.731,19.279,209.797,368.5737,41.14045,372.4906,478.3636,51.72684,172.4024,114.1034,534.3362,44.80766
165975.563476,47.22764,74.90675,173.2388,1374.036,201.7078,539.0791,196.751,950.2048,309.6053,16.76658,193.6909,467.5158,38.03049,442.7996,481.2183,45.99728,154.2841,107.7985,516.3064,40.08216
165975.763398,52.9613,70.39923,171.2272,1310.157,180.6977,501.9156,189.0885,910.0826,349.495,14.58157,178.8213,446.7588,35.15562,554.6764,503.6825,40.90237,138.07,225.8304,507.7687,35.85503
165975.96332,100.1929,66.16296,156.8013,1257.991,161.8761,467.314,178.2636,850.3749,388.8852,12.68131,165.0933,416.584,32.49808,624.9218,553.1158,36.37179,123.5598,244.9748,539.5417,53.46882
165976.163242,90.78255,62.1816,149.9631,1215.806,145.0149,435.0978,168.0583,794.5845,363.4736,11.02869,152.4191,388.4472,30.04143,585.0771,521.7979,32.34305,130.836,231.4385,572.7315,67.34208
