 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
152286.27466,140.7309,368.4737,162.3179,805.2499,0.0,368.2225,272.5061,748.0681,458.3773,1.907349e-06,116.0004,54.74038,76.64925,94.04829,185.6036,35.4908,24.808,283.5606,412.6891,123.7835
152286.474582,129.8069,387.8514,215.981,763.9811,0.0,358.952,295.7064,726.6321,488.8686,1.907349e-06,141.5768,48.74756,71.47868,87.2047,184.0766,33.02071,21.99004,285.9441,467.5433,110.2101
152286.674504,141.9719,392.3804,200.939,755.1574,0.0,362.7105,298.7889,698.4197,472.8568,2.861023e-06,136.3437,43.41082,66.6569,80.85909,186.5762,30.72253,19.49218,315.8642,479.2177,98.12498
152286.874426,130.9516,425.5269,186.9446,719.8848,0.0,365.9359,316.4272,651.7269,487.799,2.861023e-06,128.3064,61.84222,62.16039,116.5526,239.8662,28.58431,17.27804,331.683,506.8021,87.36508
152287.074348,120.7867,432.5728,173.9249,682.9909,0.0,354.4323,334.6423,608.1558,484.0515,2.861023e-06,128.8722,55.0719,57.96719,108.0714,266.6111,26.5949,15.31542,310.7347,521.8221,77.78507
152287.27427,111.4109,410.0305,161.8119,682.3961,0.0,331.8406,317.1157,567.4976,450.6796,3.814697e-06,139.8664,49.04279,54.05687,100.2074,253.7859,24.74395,13.57573,291.1096,493.7388,103.3326
152287.474192,102.7628,425.003,159.5005,674.7067,0.0,348.9985,300.507,529.5577,445.4442,3.814697e-06,135.274,43.67372,50.41032,92.91562,241.5776,23.02182,12.03365,272.7239,480.4337,92.00171
152287.674114,94.78603,424.0969,185.3875,656.5762,0.0,326.7531,284.7681,494.1542,434.7439,3.814697e-06,130.0858,38.89245,61.0967,86.15445,229.9566,21.41955,89.3825,266.4593,524.1367,81.91326
152287.874036,119.3042,436.419,219.134,649.825,0.0,342.4168,269.8536,461.1176,404.7714,2.861023e-06,122.4174,34.63461,56.97527,79.88525,218.8946,19.92879,79.22947,293.2606,535.1019,97.90818
152288.073958,138.317,465.6935,203.8724,617.5356,0.0,346.6678,255.7202,442.6173,376.8654,31.8584,136.0795,30.84291,53.13186,74.07227,208.3647,18.54179,105.0267,285.2645,521.7664,102.1355
152288.27388,145.5873,450.5242,197.8628,614.046,0.0,324.5711,253.0533,433.3959,350.8832,29.46685,137.1939,27.46632,49.54771,68.68226,198.3414,17.25132,93.0966,267.248,493.6861,90.9358
152288.473802,134.2863,442.1567,184.0826,591.4384,0.0,323.911,246.3042,414.1264,369.0611,27.25483,147.1354,24.45938,46.20535,63.68447,188.8003,16.05066,113.0708,250.3693,500.8397,99.1507
152288.673724,123.8626,441.9261,225.5815,581.3622,0.0,303.2648,233.4042,386.44,349.7355,63.5866,166.0656,21.78164,43.08844,59.05035,179.7181,14.93357,100.227,246.6406,482.0189,88.27834
152288.873646,133.5327,463.7345,217.1835,557.8851,0.0,283.9346,231.7829,360.6046,338.8325,110.7375,174.1653,19.39705,40.1818,54.75344,171.0728,13.89422,202.8673,231.0634,496.4356,188.3154
152289.073568,153.8524,443.3549,211.7198,530.3752,0.0,265.8365,219.6434,336.4965,328.1589,102.4247,173.1736,17.27351,37.47124,50.76921,162.8434,12.92721,179.8234,216.4701,469.7186,276.9536
152289.27349,141.9099,420.2506,196.9746,536.9805,0.0,300.1462,232.2869,314.0001,305.5347,105.1683,162.9652,15.38246,34.94352,47.07489,155.0099,12.02751,159.3972,228.498,507.9989,264.0462
152289.473412,130.8944,398.3504,183.2563,516.1259,0.0,281.0148,220.1211,308.6202,311.792,99.3692,153.3586,13.69843,32.58631,43.6494,147.5532,11.19042,141.2911,229.3797,556.6429,245.3204
152289.673334,131.2552,393.6584,170.4934,537.9813,0.0,291.0664,209.7599,312.8528,300.4544,91.90975,144.3183,12.19876,30.38812,40.47318,140.4552,10.41159,125.2417,232.3042,597.4028,238.2311
152289.873256,121.0668,373.144,183.0205,510.4099,0.0,279.234,198.7739,418.1096,315.6136,85.01026,140.4715,10.86328,28.33821,37.52807,133.6987,9.68696,111.0154,223.4505,629.5762,216.5902
152290.073178,111.6692,366.0891,196.5682,526.9023,0.0,327.3199,196.4263,1100.739,308.4339,91.38078,154.627,59.14119,26.42658,34.79727,342.1734,74.60858,98.40511,251.8388,595.6937,231.6506
152290.2731,113.3528,373.834,182.8782,507.8784,0.0,306.4564,201.4522,1290.047,304.7171,84.52101,157.0762,57.09091,24.64391,32.26518,402.3021,83.39304,87.2272,239.7039,563.6348,214.7446
152290.473022,113.7563,373.3293,175.4543,481.8498,0.0,286.9227,197.6945,1222.185,320.7389,113.9036,147.8168,69.55019,22.98149,29.91734,382.9495,77.58905,77.31899,245.6774,561.0212,233.9364
152290.672944,104.9261,359.1311,170.3818,459.9059,0.0,268.6342,187.3404,1140.476,298.6262,140.8471,139.1031,61.93604,21.43122,27.74035,364.5279,72.18901,68.53627,230.1611,568.3529,208.2841
152290.872866,96.78144,350.6763,158.5156,450.3787,0.0,251.5113,195.6765,1103.778,310.949,143.0938,130.9032,94.47766,19.98552,25.72178,346.9924,67.1648,60.75118,215.6247,576.1705,204.3361
152291.072788,89.26896,332.4018,164.4993,446.3382,0.0,235.4799,185.4281,1070.407,335.6574,132.352,123.1866,84.13451,18.63734,23.85008,330.3004,62.49028,53.85041,202.0064,545.1624,181.9296
152291.27271,82.33961,320.1078,178.8777,535.28,0.0,220.4703,178.4355,1032.356,312.5162,165.339,171.6266,74.92371,17.38012,22.11459,314.4114,58.14108,130.6515,189.2482,515.8229,315.5706
152291.472632,75.94815,309.0581,201.5833,712.0058,0.0,206.4174,169.0901,979.5532,321.32,179.4464,215.673,66.72127,16.2077,20.50538,299.2868,83.47081,149.6268,177.2958,488.0623,368.5033
152291.672554,70.05281,292.9524,187.544,676.764,0.0,193.2603,164.7433,934.8716,322.0511,165.9757,230.4258,59.41681,15.11436,19.01327,284.8897,77.66141,132.6306,166.0983,499.3622,328.095
152291.872476,79.53268,277.686,174.4825,652.0841,87.33647,180.9418,160.9386,872.371,299.8479,153.5163,216.8424,52.91203,14.09479,17.62973,271.1852,72.25634,117.565,155.608,558.7014,292.1178
152292.072398,87.72726,266.5056,162.3307,618.665,79.0006,206.7027,176.3561,814.0488,279.1756,144.5234,221.0323,47.11937,13.14399,16.34687,258.1399,67.22745,141.4934,145.7802,568.6183,260.0856
152292.27232,80.91759,262.2333,195.6236,599.3801,84.79488,193.5273,167.1196,771.9485,259.9284,133.6743,208.0027,41.96088,12.25733,15.15736,245.7222,62.54855,125.421,151.3853,595.1033,231.5659
152292.472242,74.63651,269.6629,201.1111,568.662,100.1589,202.7272,175.4316,736.178,242.0082,136.2076,211.8172,37.36712,11.43048,14.05441,233.9018,58.1953,111.1744,152.2387,600.7744,206.1736
152292.672164,68.84298,268.8101,187.1047,571.3737,113.9603,189.8053,169.7345,694.1331,225.3235,125.9828,199.3308,33.27628,10.6594,13.03171,222.6501,54.14502,123.941,142.6237,584.2902,183.5656
152292.872086,75.23291,254.8018,187.7837,542.091,103.0833,177.707,160.8448,647.7269,237.3376,116.5255,187.5805,29.63328,9.940347,12.08344,211.9395,50.37664,109.8625,133.616,577.4333,163.4368
152293.072008,80.16391,267.7219,189.526,514.309,111.629,182.7851,152.4207,604.4233,220.9749,107.7782,176.5228,26.38911,9.269795,11.20416,201.7443,46.87053,151.4946,168.8906,571.2656,145.5151
152293.27193,93.15897,253.7703,176.3265,504.2137,100.9745,179.1895,144.4378,573.3669,225.4426,99.68746,166.117,23.50011,8.644478,10.38887,192.0394,43.60844,134.2862,161.8708,552.2022,129.5586
152293.471852,93.56969,259.1644,164.0462,478.3729,107.2366,167.7679,150.8661,535.0346,209.9,101.0155,158.5145,20.92739,8.061342,9.632906,182.8015,40.57338,119.0325,183.8266,567.9758,115.3519
152293.671774,86.30651,272.0136,189.8038,453.8564,132.9883,157.0743,163.9043,540.6029,208.0899,93.43243,185.6262,18.63631,7.517544,8.93195,174.0078,37.74955,105.5115,178.4449,599.9002,102.703
152293.871696,84.05692,257.8383,182.9594,451.3819,120.2952,175.7464,155.3199,640.3067,225.9321,86.41865,178.5937,16.59606,7.010428,8.282,165.6373,35.12226,93.52639,167.1748,609.7602,91.4411
152294.071618,77.53215,246.1888,197.0312,428.2487,108.8136,164.5443,147.1852,642.4331,234.7007,79.93137,175.7093,14.77917,6.537522,7.679345,157.6693,32.67783,82.90266,156.6165,637.569,115.2132
152294.27154,81.57005,233.3594,192.2955,437.2251,98.42782,195.112,139.4765,634.1857,239.9952,73.93108,165.3515,13.16119,6.096517,7.120543,150.0847,30.40351,73.48568,156.8622,671.9459,102.5795
152294.471462,75.23833,242.1539,178.9031,427.3688,238.5722,246.0117,132.1715,805.8809,223.4492,75.00017,167.6047,11.72034,5.685261,6.602404,142.8649,28.28749,65.13838,158.702,717.0712,116.7198
152294.671384,69.39809,249.8985,175.1698,412.3155,215.8015,288.1611,125.2491,1282.525,220.138,93.66557,157.7245,10.43723,5.301746,6.121967,289.1211,80.54891,57.73926,154.71,678.48,118.943
152294.871306,84.117,236.8757,162.9701,391.1845,195.2043,322.5493,118.6893,1310.221,222.5469,87.33339,148.4268,9.294592,4.944104,5.676491,275.213,74.94287,51.18061,167.8387,707.4494,105.9003
152295.071228,77.58757,231.1919,188.8122,375.5938,176.5729,301.9899,112.473,1231.748,219.2155,102.6639,139.6773,8.277046,4.610587,5.263431,261.974,69.727,45.36697,157.2384,669.376,115.0513
152295.27115,71.56498,219.144,206.598,356.3448,159.7198,282.7409,106.5823,1149.4,204.1022,94.95709,131.4435,7.370899,4.299568,4.880428,249.3718,64.87415,40.2137,147.3077,696.8922,113.9207
152295.471072,77.92698,228.7334,192.2095,339.1282,144.4753,264.7189,101.0002,1072.557,224.6466,113.5308,157.3097,6.563954,4.009529,4.525295,237.3759,60.35904,35.64579,138.0041,672.1017,101.4288
152295.670994,71.87804,219.0954,182.6039,321.748,130.6858,247.8456,101.5637,1000.851,215.6518,120.3013,148.0365,5.845351,3.739056,4.196004,225.957,56.15817,31.59676,129.2882,658.8331,90.30659
152295.870916,75.67675,224.9781,176.5987,323.6568,118.2124,232.0478,96.24435,957.0401,200.7841,111.2706,139.3099,5.205419,3.486828,3.890674,215.0874,73.26714,86.2412,121.1227,623.3761,80.40403
152296.070838,87.47057,213.254,168.5267,322.7667,106.9296,259.2621,91.20362,923.8405,197.2321,111.2337,131.0978,4.635544,3.251616,3.607562,204.7407,101.3087,104.3112,113.4729,616.816,97.48011
152296.27076,80.68082,227.0763,156.7896,362.5003,96.72363,253.9787,86.4269,876.7041,199.8205,102.8836,123.3697,4.128058,3.032269,3.345051,194.8917,94.25781,92.46238,106.3062,611.5907,86.79093
152296.470682,94.50079,252.4563,158.1201,523.3754,87.4918,276.5067,84.19981,879.5391,209.3325,109.9522,139.771,3.67613,2.82772,3.101642,185.5165,87.69766,104.0224,99.59222,628.1734,77.27388
152296.670604,89.76189,248.5318,158.104,698.968,79.14111,258.882,79.78991,946.7184,218.168,103.9108,198.9539,3.273678,2.636969,2.875945,176.5923,81.59408,114.578,93.30225,652.95,89.51916
152296.870526,98.62565,255.2046,169.7615,678.2859,71.58745,263.0172,133.8916,955.6871,203.1269,96.11047,187.2258,2.915285,2.459085,2.666672,222.9205,75.9153,111.078,87.40952,647.6015,79.70293
152297.070448,114.165,249.8576,191.9371,649.4517,64.75475,246.2524,142.3063,893.6117,189.1227,88.89565,176.189,2.596128,2.293201,2.472626,232.1287,70.63175,135.3542,81.88898,640.2828,70.96311
152297.27037,105.3031,258.1879,192.2131,632.7657,58.57421,230.5561,215.8186,872.8585,221.8069,82.22243,182.6149,2.311911,2.138508,2.292701,220.9622,65.71592,143.5861,76.71709,648.3868,95.70365
152297.470292,97.12917,253.9495,237.4322,600.3367,52.98357,236.4929,227.767,846.8705,206.5148,76.8987,173.3338,2.05881,1.994249,2.125869,210.3329,61.14223,127.276,71.87184,676.9327,85.20927
152297.670214,89.58969,242.9552,220.8962,569.5696,47.92653,235.3053,215.8379,790.2532,192.2771,73.00188,163.116,1.833417,1.859722,1.971176,200.2149,56.88685,112.8186,67.33261,696.7294,75.86565
152297.870136,82.63545,248.4514,219.9445,540.3793,43.35216,220.3069,213.3931,737.4209,179.021,67.52177,153.5005,1.6327,1.73427,1.82774,190.5836,52.92764,100.0035,100.6528,696.605,67.5466
152298.070058,76.22102,235.5041,212.461,517.8082,39.21439,215.9034,217.962,688.1207,166.6788,62.45305,194.4367,1.453956,1.61728,1.694741,181.4157,49.24399,88.644,103.9223,691.354,60.13978
152298.26998,85.03111,223.2314,235.7921,532.8625,35.47155,239.4604,279.7178,705.6545,198.6363,57.76483,182.9749,1.294781,1.508182,1.57142,172.6887,66.74493,113.5061,97.35881,654.1469,53.54516
152298.469902,78.43072,211.5983,246.3153,763.3493,32.08596,247.2014,382.1119,684.6696,184.9418,66.64998,217.6979,1.153032,1.406444,1.457072,242.0198,62.09962,122.603,91.20988,712.1082,47.67366
152298.669824,72.34267,238.5955,262.7443,902.9689,29.0235,361.3482,388.2782,638.8961,172.1913,61.6467,265.8547,1.026802,1.311569,1.351046,252.306,57.77762,147.4299,109.294,733.4093,42.44601
152298.869746,66.7272,226.1618,244.4455,889.003,26.25334,364.506,376.2513,596.1828,160.32,57.019,250.1829,0.9143903,1.223094,1.252735,248.8966,53.75642,130.6832,102.3913,693.9388,63.26941
152299.069668,61.54763,219.189,227.4211,883.7058,23.74758,341.2722,459.225,571.9099,171.2026,52.7387,235.4349,0.8142854,1.140587,1.161577,236.9235,50.01508,133.3671,95.92451,718.45,56.3316
152299.26959,56.77011,207.7665,211.5823,873.1505,21.48098,319.5193,484.6907,576.28,168.5214,48.77971,221.5563,0.7251397,29.7786,1.077053,238.4217,64.07768,145.648,89.86618,695.4649,64.93693
152299.469512,60.1457,199.7776,208.9643,828.832,19.43072,314.9062,483.6619,537.7529,156.9031,45.11792,213.8584,0.6457535,27.76981,0.998679,256.3514,59.618,160.9393,84.19048,698.158,57.81627
152299.669434,65.79247,206.0555,244.9847,796.5011,17.57614,294.834,458.3305,507.2509,165.0426,41.731,208.7047,0.5750582,36.34315,0.9260083,244.0197,55.46871,142.6581,78.87323,698.6653,51.47643
152299.869356,76.92419,195.3174,227.9227,831.0988,15.89858,276.0411,438.0186,492.6844,177.5554,38.59834,196.4018,0.5121025,40.56736,0.8586255,232.2812,51.6082,158.4855,73.89181,689.9307,45.83178
152300.069278,85.69074,185.139,222.1405,817.1343,14.38113,258.4461,451.4996,484.1952,165.3143,45.52179,187.0647,0.4560389,37.83079,0.796146,221.1074,56.96467,151.9581,69.22499,719.9869,67.67095
152300.2692,79.03915,179.4951,276.6845,780.5795,13.00852,241.9727,461.5314,521.001,153.917,66.32146,198.5582,0.4061131,35.27881,0.738213,210.4711,53.00005,134.6971,64.85294,749.4311,74.52808
152300.469122,79.16511,213.6638,281.36,855.7126,11.76691,286.3269,499.4916,685.561,143.3055,61.34285,228.5028,0.361653,32.89899,65.83602,340.0747,63.0756,135.5545,73.8762,747.2678,76.29652
152300.669044,73.02007,209.9739,279.5228,1273.481,10.64382,295.6892,498.672,806.0484,133.4256,56.73796,287.3461,0.3220603,30.67971,127.1461,332.5966,76.09177,161.497,84.24795,737.3801,81.27913
152300.868966,67.35201,199.0317,260.0554,1255.935,9.627912,276.8418,472.5545,935.7581,124.2269,53.8512,270.4074,0.286802,28.61013,117.8941,337.0909,70.79594,143.1524,78.92707,741.3497,98.30869
152301.068888,91.72935,188.6597,259.5278,1191.568,8.708971,259.1958,478.7671,938.1364,129.9976,53.56219,254.4672,0.2554038,26.68016,109.3153,320.8753,65.86869,126.8916,73.94225,736.8255,87.52866
152301.26881,90.50607,178.8282,248.0923,1130.501,7.877739,271.8377,453.692,875.4175,158.7108,62.56263,257.7247,0.2274429,24.88038,101.3607,305.4397,61.28436,112.4779,69.27225,697.1711,77.93071
152301.468732,83.4807,169.5091,252.3512,1098.081,7.125845,254.5106,441.3197,865.7214,147.7688,57.86618,242.5322,31.61126,23.20201,93.98505,290.7466,57.01909,99.70144,64.8972,682.5743,89.08363
