 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
260233.998816,55.21765,56.0918,130.7375,91.39012,104.2896,123.4377,154.9729,-1.66893e-06,14.01708,122.7798,321.1655,148.0025,65.54224,899.7844,80.69245,70.72402,4.768372e-06,123.8891,134.2431,2.384186e-07
260234.198738,48.78952,61.22299,175.4543,79.80418,100.8893,112.6558,171.9806,-1.430511e-06,13.11635,155.6161,303.4354,135.2166,60.58589,833.1075,72.42477,64.62064,4.768372e-06,116.2232,126.9821,2.384186e-07
260234.39866,49.79227,56.00159,163.0852,69.68704,119.5527,115.061,211.9748,-1.430511e-06,12.2735,146.1244,290.9881,123.5352,56.00434,830.9694,105.8824,59.04397,4.768372e-06,149.68,120.1138,2.384186e-07
260234.598582,64.15403,51.22551,151.5881,60.8525,112.3051,105.0107,243.5468,-1.430511e-06,11.48481,137.2117,302.6534,112.863,51.76926,785.3547,95.03374,53.94855,5.722046e-06,140.4182,113.617,0.0
260234.798504,70.29596,46.85675,140.9015,53.13795,106.8621,95.83833,222.2956,-1.192093e-06,10.74681,128.8425,285.9453,103.1128,47.85443,746.1781,85.29667,49.29287,5.722046e-06,131.7295,107.4716,-1.192093e-07
260234.998426,62.1125,48.8989,130.9683,71.78889,122.6196,139.6092,202.8988,-1.192093e-06,10.05622,148.3922,270.1596,94.20491,44.23564,814.8511,76.55725,66.82096,5.722046e-06,123.5785,101.6586,-1.192093e-07
260235.198348,85.38376,44.72856,121.7354,62.68789,115.1861,127.4147,185.1945,-9.536743e-07,9.410013,150.8843,258.5025,86.06656,40.89051,853.8951,68.71326,61.05441,5.722046e-06,137.9549,129.4822,-1.192093e-07
260235.39827,95.98912,40.91389,132.0055,54.74066,108.2032,131.4642,243.2749,-9.536743e-07,8.80533,184.8021,244.2318,78.63128,37.79834,1238.573,105.4092,65.55566,4.768372e-06,129.4187,132.1158,-1.192093e-07
260235.598192,84.81461,37.42456,122.6994,70.35201,107.0466,119.9812,248.1991,19.90238,8.239504,173.5302,247.1773,71.83833,34.94,1369.271,125.5928,59.8983,4.768372e-06,136.9429,171.8924,0.0
260235.798114,74.94098,34.23281,114.0494,74.69294,100.5571,109.5012,229.6275,18.02305,7.710037,162.9458,233.5318,105.6976,32.29781,1357.568,112.7247,54.72916,3.814697e-06,150.9449,190.6758,0.0
260235.998036,66.21677,31.31327,106.0092,65.22378,94.46107,99.93655,211.399,16.32119,12.65752,153.007,220.6396,96.56636,29.85543,1256.967,111.4775,50.00611,3.33786e-06,185.5423,180.3624,0.0
260236.197958,66.23671,28.64273,115.1898,64.00659,104.875,91.20737,248.6054,67.38387,11.84415,177.6265,219.8843,105.2616,47.92666,1178.594,123.0684,54.98441,3.33786e-06,367.4298,170.6068,0.0
260236.39788,58.52581,26.19994,113.225,110.3198,107.205,83.24068,263.8521,61.021,11.08305,199.9221,207.7456,96.16809,44.30241,1110.679,158.8914,55.3908,3.33786e-06,409.4833,189.9913,0.0
260236.597802,51.71257,23.96548,108.1645,98.83839,115.8232,110.8574,240.8292,55.25896,10.37086,187.728,196.2769,129.3258,40.95223,1044.877,158.867,50.61065,3.33786e-06,398.7673,179.7149,0.0
260236.797724,45.69248,21.92159,141.7415,86.3082,108.8016,106.9719,223.6115,59.79787,9.704432,176.2776,196.3327,135.5538,37.8554,981.1176,142.5896,71.55652,3.33786e-06,374.0927,169.9943,0.0
260236.997646,40.37322,20.05201,131.7491,75.36651,102.2058,97.6282,247.5726,54.15133,9.08083,165.5257,200.4833,123.8434,34.99274,1079.787,127.98,65.38129,3.33786e-06,360.1566,175.8194,0.0
260237.197568,50.04504,18.34188,152.323,65.81196,102.9597,128.404,274.5087,49.03798,8.4973,155.4296,196.9834,113.1445,32.34657,1222.603,114.8673,59.73898,3.33786e-06,355.8994,170.8509,5.960464e-08
260237.39749,44.21908,16.7776,141.5846,61.83115,121.3017,117.1883,297.3048,44.40746,7.951267,145.9492,202.6563,109.9731,29.9005,1332.74,114.3364,69.08366,2.861023e-06,333.8774,207.8144,0.0
260237.597412,83.34032,15.34672,185.0816,85.86913,127.8543,107.2855,304.8827,80.46129,7.440323,161.5243,218.0298,205.6947,27.6394,1445.926,128.8854,63.12183,2.861023e-06,362.684,198.3131,5.960464e-08
260237.797334,84.70181,14.03788,209.4292,81.80258,145.7169,97.91446,297.3527,103.8311,6.962211,151.6722,214.3414,319.9804,25.54929,1554.684,171.5642,69.00397,2.384186e-06,348.0133,188.8691,5.960464e-08
260237.997256,117.0543,12.84066,218.9146,102.8983,144.6529,89.36192,349.9714,94.02665,6.514822,142.4211,202.5086,371.6049,23.61724,1735.94,162.265,71.86784,1.907349e-06,326.4792,235.5921,5.960464e-08
260238.197178,137.6341,11.74555,203.4817,89.85341,155.0804,81.55641,323.458,85.14798,6.096183,133.7342,208.8763,339.502,21.83128,1627.017,145.6395,89.94737,1.907349e-06,306.2776,226.0796,5.960464e-08
