 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
5.397894,25.80665,386.5578,88.52422,862.1081,14.97429,400.2594,125.2027,62.55048,99.95352,155.2016,104.1882,29.379,85.52611,632.7335,537.6937,41.05588,117.002,36.56982,219.2619,27.12309
5.597816,23.87228,376.601,105.9867,858.192,13.50493,423.8639,119.1029,106.8819,98.74531,163.2802,98.74483,76.8213,79.21701,608.7621,518.2231,38.5298,146.7913,34.49635,226.0618,24.53411
5.797738,22.0829,357.685,96.11886,837.7721,19.11696,398.5065,113.3002,100.4672,92.54552,204.9611,93.58582,70.12244,73.37332,577.6927,580.3749,36.15915,131.5113,32.54046,254.8516,22.19226
5.99766,20.42764,358.2587,107.6081,821.5778,32.55316,393.3969,107.7803,94.4375,86.73499,188.5759,96.03334,64.00772,67.96071,563.1714,608.9686,33.93436,117.8218,48.90207,240.9172,20.07395
6.197582,18.89646,349.5823,108.1754,782.1932,53.78265,410.3446,127.2594,88.76968,85.65292,173.5007,91.94678,58.42621,62.94738,611.1569,633.34,31.84645,105.5573,46.12939,233.7255,18.15784
6.397504,65.68439,351.3642,106.5038,815.7861,48.5052,399.9936,149.0319,83.44202,80.27514,159.6305,87.14293,53.33141,78.63612,757.7047,604.5134,29.88701,94.56941,43.51392,272.3183,65.50162
6.597426,86.08512,333.7159,106.5829,796.8145,43.74561,401.0327,141.7711,78.4341,75.23502,146.8692,82.59007,48.68088,72.83529,762.3876,615.1477,28.04812,84.72533,47.50317,298.6257,105.2469
6.797348,88.24291,323.8128,108.05,757.6532,45.81195,377.0413,134.864,73.72675,73.86542,135.1281,84.39577,44.43588,67.46236,739.5805,609.7789,26.32238,75.90595,44.8098,282.2979,95.20076
6.99727,93.98229,307.5483,112.2768,751.7744,41.31664,378.2578,128.2935,69.30191,69.22772,124.3256,106.6753,40.56105,62.4858,725.2484,641.5807,55.98506,68.00462,42.26915,314.1186,86.11358
7.197192,86.93771,329.2092,111.8173,756.9462,37.26242,355.6288,122.0431,137.6758,84.67068,125.9375,129.4249,37.0241,57.87634,697.0441,606.3013,52.54042,60.92576,39.87254,324.9532,77.8938
7.397114,80.42117,316.4474,139.3394,759.2077,33.60603,377.2289,116.0972,129.4129,79.35458,157.2524,142.6305,33.79557,53.60691,762.6816,620.8025,72.18108,54.58377,52.63889,338.1592,70.45862
7.597036,74.39308,314.1136,126.3663,759.1821,31.48657,386.2711,110.4409,121.646,74.37225,144.6812,153.4398,30.84858,49.65244,881.3625,613.0876,67.73993,48.90194,49.65434,371.8575,63.73315
7.796958,68.81685,298.3362,122.1523,767.8907,37.6371,363.1627,110.0299,114.3452,69.70274,133.115,145.4232,28.15857,45.98967,953.9581,591.7361,63.57204,43.81156,52.24011,389.6054,57.64964
7.99688,63.65858,283.3514,119.492,730.0895,33.94394,341.4368,104.6693,107.4826,68.14004,165.7329,158.8769,25.70312,42.5971,940.3553,559.1975,59.66058,39.25105,65.65926,414.3328,52.14682
8.196802,58.88696,281.5553,134.5349,731.8731,30.61318,321.0106,99.56985,101.0318,86.74641,182.3948,160.0671,23.4618,39.45479,898.6788,648.9348,55.9898,59.33211,115.1062,391.6785,47.16926
8.396724,72.63812,267.4133,129.3765,768.3047,27.60925,301.8063,94.71884,94.96822,89.21011,183.9614,167.4178,21.41591,51.69101,858.4877,705.683,52.54486,65.58281,174.3747,370.2628,42.66682
8.596646,67.19343,263.3781,134.1455,730.4832,24.90008,283.751,90.10417,89.26854,100.6014,169.255,158.6709,19.54843,47.87786,817.4744,692.3239,49.31189,58.75605,164.4879,350.0181,76.38774
8.796568,77.68317,250.1491,121.6559,731.03,22.45675,266.7758,85.71432,83.91093,94.28504,238.3725,168.6856,17.8438,44.346,787.3649,660.8196,46.27784,52.63992,155.1617,330.8803,211.2806
8.99649,202.7284,237.5846,150.7176,764.3615,20.25317,250.8161,81.53835,78.87487,88.3653,377.3627,268.1741,16.28781,41.07468,793.8251,624.4823,43.43047,47.16043,146.3642,312.7888,255.6019
9.196412,187.5326,225.6512,150.1802,730.2891,18.26582,235.8112,97.94762,74.14107,82.81721,390.1006,257.2701,14.8675,86.7621,789.7856,603.558,40.75829,42.25133,138.0656,295.6866,320.9432
9.396334,173.4758,222.0607,136.1977,701.7579,16.47348,221.704,93.17565,69.69137,77.61749,360.9917,243.8288,13.57105,91.49696,766.6737,570.3694,38.25052,37.85323,130.2374,279.5194,290.3083
9.596256,160.4727,219.3091,123.5171,668.5673,14.85701,208.4407,100.4502,65.50872,72.74422,332.7737,231.0897,12.38765,84.74741,727.5449,539.0057,56.19202,33.91294,122.8532,264.2362,262.5976
9.796178,148.4443,208.2936,112.0171,635.6554,13.39916,195.9709,95.55627,61.5771,68.17693,306.1708,219.0163,11.30744,78.49576,699.0495,517.8007,52.73464,30.38282,115.8876,280.5959,237.5319
9.9961,137.3174,223.2743,121.0999,604.7745,16.17607,184.2471,90.90079,57.88145,63.89639,281.6947,207.5736,10.32142,72.70528,712.9493,492.6438,49.48999,27.22016,109.3169,265.2539,214.8588
10.196022,127.0246,223.4745,113.0236,598.6932,14.58879,173.2246,88.91711,54.40759,59.88461,259.1752,216.4266,9.421387,67.34194,676.5625,477.5728,74.17696,24.38671,103.1188,263.8969,194.35
10.395944,117.5033,221.391,104.9337,610.0854,18.13062,162.8616,84.5851,51.14223,56.12472,263.3548,205.1192,8.599836,62.37426,651.2864,451.3119,69.61301,21.84821,97.27208,249.4679,175.7987
10.595866,108.6957,214.1489,102.2932,580.0525,114.0879,153.1185,80.46414,48.07284,52.60089,242.3015,194.4026,7.849926,70.34719,629.3907,426.4951,65.32988,19.57395,91.75689,276.8801,159.0182
10.795788,100.5482,203.3926,92.76922,588.5815,147.8482,143.9583,76.54395,45.18767,49.2983,229.7453,184.2459,7.165408,65.15781,602.0891,471.3352,101.1489,17.53642,86.5544,289.9203,165.1516
10.99571,93.01149,211.0328,93.50143,582.2601,133.3405,163.8315,72.81475,42.47565,46.20308,229.8674,196.1296,6.54058,60.35125,571.3602,463.8321,94.92538,15.71099,81.64688,274.0685,149.3875
11.195632,86.03968,232.7956,98.98598,601.8853,120.2564,179.278,69.26723,39.92641,43.30219,211.4911,185.8827,5.970238,55.89925,542.1997,511.6522,89.08483,14.07557,77.01762,259.0833,155.9003
11.395554,79.59045,221.1028,89.76994,588.5576,108.4562,204.4074,65.89256,37.53015,40.58343,219.0656,176.1711,5.44963,77.09343,514.5274,502.4102,103.6712,12.61039,72.65083,244.9175,141.0192
11.595476,73.62464,215.9746,81.41196,574.4514,97.8139,192.1788,62.68229,35.27771,38.03537,219.8778,169.3662,4.974419,71.40639,488.9651,489.5984,97.2925,11.29773,68.53162,231.5263,127.5585
11.795398,68.106,215.8914,76.79477,584.0739,88.21587,198.1842,59.62843,33.16047,35.64729,209.0842,160.5175,4.540647,66.13888,490.8634,506.3752,110.2156,10.12171,64.64597,261.059,115.3827
