 Time, C00, C01, C02, C03, C04, C05, C06, C08, C09, C10, C11, C12, C13, C14, C15, C16, C18, C19
101657.861,834.2309,93.77235,19.23807,75.02448,692.3029,701.6294,85.91788,15.03784,210.8873,315.133,269.8458,255.3368,522.6971,20.24782,492.6861,288.6717,175.9779,199.9859
101657.9611,815.0485,89.78975,17.71002,70.58897,751.0042,685.2884,81.39862,13.94181,197.5365,295.2207,255.4718,240.4398,558.6297,18.67879,505.6582,300.2691,359.8436,187.9041
101658.0611,799.3202,146.0076,16.30334,87.32328,839.2925,650.9636,77.11708,12.92566,185.031,303.1041,241.8634,226.4119,667.5646,17.23135,577.9933,286.1796,398.08,176.5521
101658.1612,835.5826,139.8065,15.00839,84.99969,884.3936,618.358,73.06075,11.98357,173.3172,348.2999,228.9799,213.2025,637.3427,15.89608,590.0763,327.9296,372.1423,165.886
101658.2613,796.7839,138.6607,13.8163,79.97443,883.1832,587.3857,69.21778,11.11015,162.3449,326.2918,216.7827,200.7637,627.3525,14.66427,568.2902,312.5422,407.0818,155.8642
101658.3613,759.7867,132.7717,12.71889,75.24626,843.8217,557.9647,65.57694,103.3391,152.0673,305.6744,205.2352,189.0506,598.951,13.52792,539.4709,357.9686,395.3804,146.4479
101658.4614,724.5074,127.1327,11.70865,70.79764,858.7239,530.0172,62.12762,105.5031,142.4403,358.4286,194.3029,178.021,585.3601,12.47963,512.1132,392.2845,409.6451,137.6005
101658.5615,690.8662,140.655,10.77865,72.35487,820.4525,503.4697,58.85973,129.8922,133.4227,377.5518,183.9528,223.1595,558.8596,11.51257,486.1429,373.8774,432.4084,129.2876
101658.6615,658.7871,134.6812,9.922517,68.07717,801.8665,478.2519,55.76373,162.0035,124.9761,353.6954,174.1541,210.1398,533.559,10.62045,461.4895,356.334,404.2341,121.4768
101658.7616,680.4715,153.961,9.134387,78.09326,787.7227,454.2971,52.83057,198.4738,117.0641,331.3464,164.8773,254.7133,509.4036,9.797457,438.0864,403.9775,377.8954,114.138
101658.8616,648.8751,147.4221,8.408857,73.47631,828.7365,461.2045,50.0517,184.008,109.6531,310.4096,156.0947,239.8526,486.3418,9.03824,415.87,385.0217,353.2729,107.2425
101658.9617,627.8313,158.9902,7.740955,69.13232,802.1219,462.2973,71.30772,170.5966,102.7113,290.7957,217.6947,253.4055,464.3241,8.337856,394.7804,498.916,330.2548,100.7636
101659.0618,598.6791,152.9507,7.126103,65.04515,822.1122,439.1417,89.16582,179.5943,96.20887,306.2136,216.9124,259.118,492.794,7.691747,382.8636,485.3655,308.7364,94.67612
101659.1618,570.8806,146.4547,6.560088,61.19962,785.4725,417.1459,121.6493,177.9258,90.11813,404.7936,239.5675,319.6963,552.1321,7.095705,363.4478,530.412,288.6201,88.95641
101659.2619,544.3728,140.2347,6.03903,119.1422,750.4656,396.2519,115.2506,193.1747,84.41298,379.2159,394.6513,301.0444,583.0256,6.545851,366.1324,543.2383,269.8145,171.4525
101659.3619,519.0959,134.2788,5.55936,133.4652,717.019,376.4044,109.1885,320.0334,79.06901,402.3243,373.6292,283.4807,580.4524,6.038606,347.565,517.748,252.2343,161.0944
101659.462,494.9926,128.5758,5.117788,125.5746,723.4091,357.551,127.4609,447.5535,74.06335,376.9026,353.7268,266.9417,570.0125,5.570668,329.9392,493.4537,286.8339,151.3622
101659.5621,472.0085,158.4368,4.71129,118.1505,700.6038,339.6419,120.7565,519.9279,69.37459,353.0873,334.8846,251.3676,544.2068,5.13899,330.6971,491.0143,268.1447,142.2178
101659.6621,450.0917,160.1414,4.33708,111.1653,669.3793,322.6299,114.4048,698.8466,64.98266,330.7767,317.0461,236.7022,519.5695,4.740765,339.0958,467.9745,318.4671,133.6259
