 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
69868.54301,119.0922,784.2458,213.4955,1126.306,160.9123,175.0544,265.5971,474.6236,242.2641,3.043684,53.15134,411.7728,147.0541,276.2372,1010.517,76.8112,26.90591,333.8755,171.7318,21.99338
69868.742932,126.0131,902.4699,197.1634,1116.16,145.2682,165.2672,284.6742,447.4925,237.087,2.738811,49.92192,380.9457,153.52,260.6769,1233.218,100.423,24.79536,347.5336,162.5414,44.01217
69868.942854,130.1866,945.4911,182.0807,1145.13,131.145,172.0072,278.9479,421.9123,267.5808,2.464476,46.88871,398.9385,202.3399,245.9931,1312.212,101.6314,22.85037,322.3118,153.8428,42.85219
69869.142776,121.9082,906.7039,168.1518,1082.275,118.3949,162.3904,265.8277,397.7943,250.6356,2.217619,44.03981,369.0723,187.751,232.1364,1246.876,141.8713,21.05795,334.9088,175.1193,53.98866
69869.342698,114.1563,863.5875,155.2884,1022.87,106.8844,153.3112,272.3681,375.055,234.7635,1.99549,41.36399,341.442,174.214,258.8503,1184.793,132.3933,19.40613,310.6032,224.7255,85.56802
69869.54262,106.8973,849.7931,143.4091,1023.833,96.49299,144.7397,268.0172,353.6155,219.8965,1.79561,38.85076,315.8802,161.653,259.774,1147.415,123.5485,17.88387,288.0616,212.6991,171.9897
69869.742542,102.6354,848.2911,132.4385,1091.443,87.11182,136.6474,268.8873,333.4016,205.9711,1.615751,36.49023,292.2321,214.06,297.9871,1139.595,115.2946,26.43039,267.1559,201.3163,188.5518
69869.942464,131.8751,820.1341,122.3071,1089.948,78.64269,190.2621,256.2402,314.3432,192.9274,1.453908,34.27312,270.3543,209.6298,297.0912,1125.734,145.5547,24.35714,247.7674,190.5426,193.8083
69870.142386,123.4894,867.2824,112.9508,1070.119,70.99695,179.6247,256.9473,296.3743,180.7099,1.308276,32.19072,250.1145,217.3782,304.7966,1069.683,135.8306,61.21113,229.786,180.3455,189.2289
69870.342308,115.6369,839.3157,104.3102,1019.713,64.09454,169.582,251.5432,279.4325,193.5621,1.177231,30.23485,231.3898,221.9776,306.7997,1057.417,126.7562,56.40963,213.1096,170.6941,168.8118
69870.54223,108.2838,799.4039,96.33064,1014.621,57.86319,160.1007,241.6834,263.4592,184.5654,1.059313,28.39781,214.067,236.2106,315.3132,1087.336,118.288,51.98476,197.6435,188.4982,150.5976
69870.742152,101.3982,793.2924,88.96149,1021.605,52.23766,151.1496,241.9558,248.3989,204.2197,0.9532061,26.67239,198.0411,259.5582,297.5517,1033.197,110.3855,47.90698,183.2998,178.4105,141.5045
69870.942074,94.95042,804.6112,82.15606,1010.901,47.15905,142.6989,239.7132,234.1996,219.9525,0.8577273,25.0518,183.2149,240.8438,280.7908,981.7532,103.011,60.22308,169.997,197.0941,142.6456
69871.141996,88.91267,766.3496,75.87124,1005.063,42.57418,134.7207,228.4384,220.8119,206.0235,0.7718124,23.52968,169.4987,223.4788,264.974,932.8709,96.1291,55.49908,157.6597,186.5464,127.2546
69871.341918,83.25886,795.5496,70.0672,994.0557,38.43507,127.1885,220.871,208.1895,224.8161,0.6945031,22.10004,156.8093,207.3658,250.0481,886.4225,89.707,51.14563,146.2178,176.5632,113.5243
69871.54184,77.96456,782.7256,158.8086,939.4928,34.69836,120.0775,210.4823,196.2887,219.1011,0.6249377,20.75727,145.0699,192.4145,268.0744,842.2867,83.71394,47.13368,135.6062,167.1142,101.2754
69871.741762,73.00692,807.2052,180.9344,887.9249,31.32495,113.364,224.0956,185.0682,205.226,0.5623403,19.49608,134.2094,178.5412,252.9739,800.3486,78.12126,43.43644,162.5201,158.1709,90.34811
