 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
173553.825828717,307.5475,64.82909,116.1067,79.47457,43.39408,142.761,177.7157,158.146,32.53955,0.0,83.47823,19.67038,10.96571,108.6325,366.0236,5.579654,132.8943,336.0697,400.76,12.0228
173554.025751368,284.1339,69.13108,103.5276,75.2531,40.00438,133.8449,168.6395,148.5321,30.46183,0.0,78.06686,18.22914,10.02645,102.3817,346.2649,5.01163,123.8136,317.7365,388.1914,10.61555
173554.22567402,305.9928,70.21354,92.31125,71.25586,36.87947,133.6009,183.0413,139.5027,28.51677,0.0,73.00629,16.8935,9.167637,96.49049,327.5728,4.501432,115.3534,345.5378,401.2339,9.373007
173554.425596672,341.4604,65.63806,110.8617,67.47095,33.99865,152.7902,173.693,131.0221,26.69591,0.0,68.27376,15.65572,8.382387,90.93829,353.9171,4.043174,134.837,338.998,444.9159,8.275905
173554.625519323,315.465,77.76726,98.85079,63.88707,31.34287,143.2477,164.8221,123.0571,24.99132,0.0,63.84801,14.50863,7.664398,138.0072,366.8764,3.631568,167.7537,320.505,429.1519,7.307218
173554.825441975,291.4486,86.86523,88.14117,60.49357,28.89454,168.8097,156.4044,129.3027,23.39557,0.0,59.70915,13.44559,7.007907,130.0661,347.0717,3.261865,156.291,339.8438,422.5046,6.451915
173555.025364627,269.2606,81.20464,92.75269,57.28031,68.35146,169.7105,148.4165,205.1998,21.90171,0.0,55.83858,12.46044,6.407648,122.5819,328.3361,2.929798,199.9007,336.3278,396.9938,5.696725
173555.225287278,271.5402,75.91293,82.70374,54.23774,63.01223,182.4508,148.1122,205.9237,20.50323,0.0,52.21893,11.54747,5.858803,115.5284,310.6118,2.631536,186.2414,371.8042,373.0233,5.029929
173555.42520993,250.8678,70.96604,122.4097,51.35677,58.09008,171.0559,140.5478,193.4054,19.19406,0.0,82.26257,10.70139,5.35697,108.8807,326.6435,2.363639,194.8401,351.5216,366.3691,4.441181
173555.625132581,231.7692,86.21939,109.1477,54.62392,53.55241,160.3726,141.7832,181.648,17.96847,0.0,84.29847,9.917301,4.898121,102.6156,309.0106,2.123014,181.5267,362.573,397.1786,3.921345
173555.825055233,214.1246,80.60088,105.7917,51.72245,49.3692,150.3566,180.6782,170.6054,16.82114,0.0,78.83393,9.190663,4.478575,96.71094,292.3296,1.906885,169.1229,360.8997,373.197,3.462355
173556.024977885,197.8232,100.2587,94.33006,48.97509,45.51276,140.9661,219.9825,160.2341,15.74708,0.0,74.39203,8.517267,4.094965,91.14606,287.5113,1.712759,157.5667,352.42,438.731,3.05709
173556.224900536,182.7629,98.98901,102.6046,46.37367,41.95756,132.1621,236.2995,150.4933,14.74159,0.0,69.56967,7.89321,12.50394,85.90138,304.3629,1.538396,146.8001,364.524,412.2404,2.69926
173556.424823188,181.6595,92.53838,91.48828,47.84295,38.68007,123.908,232.0317,141.3446,25.25894,0.0,65.05991,7.314878,11.43292,80.9585,436.33,1.381783,138.5494,367.0216,398.1768,2.383314
173556.62474584,167.8297,86.50809,81.57632,45.30166,35.6586,116.1693,220.1814,132.7521,23.6461,0.0,60.84249,6.77892,10.45364,101.5491,412.776,1.241114,164.1109,354.4045,374.1349,180.3582
173556.824668491,155.0528,80.87077,72.73824,51.60702,32.87316,108.914,208.9363,124.682,22.13624,0.0,56.89846,6.282231,9.558236,95.70587,390.4935,1.114765,180.4925,348.4568,384.0981,344.3376
173557.024591143,143.2486,103.7567,90.29676,52.68319,30.30529,102.1118,199.5898,117.1024,20.72279,0.0,53.2101,5.821935,8.73953,102.7013,369.4139,1.001279,168.1594,368.2771,398.6164,304.0332
173557.224513794,176.9264,96.99539,80.51389,49.8848,27.93801,95.73443,204.8278,109.9836,19.3996,0.0,49.76083,5.395365,7.990949,105.7872,349.4722,0.8993462,156.669,348.1869,374.5479,268.4464
173557.424436446,163.4569,90.67467,71.79092,47.23506,51.77684,89.75536,200.9169,103.2976,18.16089,0.0,46.53515,5.000048,7.306488,99.7001,330.607,0.8077903,145.9637,341.0022,351.9327,237.025
173557.624359098,151.0129,84.76583,64.013,44.72606,62.62568,84.1497,206.9998,97.01799,17.00127,0.0,43.51857,4.633697,6.680654,116.9668,312.7602,0.7255551,135.99,326.3361,330.6831,209.2815
173557.824281749,139.5163,104.0464,57.07775,42.35033,73.30757,78.89415,196.4279,91.12015,20.42592,0.0,40.69754,4.294188,6.108426,110.2363,295.8767,0.6516916,139.6069,308.5338,310.7165,184.7853
173558.024204401,128.8949,97.26621,50.89387,40.1008,67.5812,73.96684,186.396,85.58085,19.12168,0.0,38.05938,3.979554,5.585211,103.8932,279.9047,0.5853476,130.0675,291.7028,291.9554,163.1563
173558.224127053,119.0821,100.9712,45.37996,37.97075,62.30214,69.34726,176.8763,80.37828,17.90071,0.0,56.24234,62.30392,22.30117,97.91502,264.7949,0.5257577,121.1799,332.6441,274.3271,144.059
173558.424049704,110.0164,95.42087,40.46344,35.95385,57.43545,65.0162,167.8429,75.49199,16.75771,0.0,52.59651,57.73893,20.39098,92.28086,250.5007,0.4722341,112.8997,314.4978,257.7633,127.1971
173558.623972356,101.6408,89.20274,36.07958,34.04408,52.94892,60.95562,159.2709,70.90274,15.68769,0.0,49.18701,53.50843,18.6444,86.97089,236.9782,0.4241594,125.5948,297.3413,281.4004,112.3088
173558.823895008,93.90289,171.7475,32.17067,32.23575,48.81285,57.14865,151.1366,66.59248,14.686,0.0,45.99853,76.58989,17.04742,99.8256,246.9696,0.3809788,117.0129,311.7394,324.6306,99.16314
173559.023817659,151.4814,160.5555,41.12329,30.52347,94.55366,88.60725,143.4178,62.54424,13.74827,0.0,43.01674,70.97818,26.62448,117.8456,256.7753,0.3421941,109.0173,294.7335,305.0295,87.55619
173559.223740311,200.1555,150.0929,69.745,28.90215,87.16766,99.26329,136.0931,58.74211,12.87041,0.0,42.03159,65.77764,26.05794,111.0646,282.6099,0.3073578,101.5681,293.0854,330.2223,77.30782
173559.423662962,184.9176,140.312,62.18873,27.36695,80.35862,115.9419,157.3885,55.1711,12.0486,0.0,39.30695,60.95814,23.82595,104.6738,267.354,0.276068,128.8546,316.8866,350.8257,68.25902
173559.623585614,170.8398,131.1686,55.45113,25.91329,74.08146,112.9674,165.0801,51.81718,11.27927,0.0,36.75893,56.49176,21.78515,98.65071,252.9217,0.2479635,122.4907,309.4575,368.7484,60.26936
173559.823508266,157.8338,122.6209,49.44348,24.53685,68.29463,121.8693,156.6491,48.66716,10.55907,0.0,34.37609,52.35263,19.91916,92.97421,239.2685,3.816025,178.1087,292.576,346.4834,53.21489
173560.023430917,228.3311,114.6303,44.08671,25.07373,62.95984,114.258,172.0736,45.70862,9.884847,0.0,32.1477,48.51677,24.82852,107.224,245.9068,3.427543,165.9384,337.8882,371.4218,46.98614
173560.223353569,330.8105,107.1604,44.99809,23.74188,72.36721,134.5839,185.0612,42.92994,9.253677,0.0,30.06377,44.96197,22.70184,101.0542,245.2125,3.07861,154.5998,319.4557,358.7686,41.48646
173560.423276221,305.6259,100.1773,69.51828,22.48078,66.71429,149.2542,185.0462,40.32018,8.662809,0.0,28.11493,41.66763,23.64799,111.8344,252.2082,2.765199,167.9833,354.1675,377.9496,36.63051
173560.623198872,282.3586,93.64919,84.23839,21.28666,61.50295,139.9325,255.0916,37.86906,8.10967,0.0,26.29242,38.61465,21.62243,118.495,276.1699,2.483695,184.7865,336.9225,355.1291,32.34295
173560.823121524,431.4825,87.54652,82.51755,20.15597,144.2431,131.1931,293.8687,35.56696,7.591849,0.0,46.54648,35.78537,19.77037,111.6767,350.4146,5.12187,172.1599,346.7878,341.6922,28.55723
173561.023044175,575.8504,81.84154,111.1375,19.08534,183.733,122.9995,305.1864,33.4048,7.107092,10.72908,43.52917,33.16339,18.07695,105.2506,369.2675,4.60045,171.4362,358.0258,367.5244,25.21464
173561.222966827,587.0033,76.50832,99.09673,18.07158,169.3808,115.3176,292.7951,31.37409,6.653288,9.411036,46.51936,30.73353,16.52858,99.19437,382.3986,4.132112,168.3977,359.4175,356.4116,22.26329
173561.422889479,628.2443,71.52263,102.0937,17.11167,156.1498,126.3064,280.7526,29.46682,6.228461,8.25491,45.02897,28.48169,15.11283,93.4866,409.1705,3.711452,174.1605,339.8106,334.8915,19.65739
173561.62281213,633.677,66.86185,110.9203,16.20274,143.9522,118.418,288.906,27.6755,5.83076,7.240812,42.11003,26.39485,13.81835,145.6075,607.2899,3.333616,187.3455,321.2733,314.6708,17.35651
173561.822734782,652.3831,77.45035,127.7415,15.3421,132.7075,111.0222,297.7292,25.99307,5.458452,6.351293,39.38031,67.30234,12.63474,137.229,743.1234,127.2571,189.8764,303.7473,295.671,15.32495
173562.022657434,602.717,152.5498,122.477,14.52717,122.3411,142.434,293.3681,24.41292,5.109918,5.57105,36.82753,62.37112,24.20045,129.3327,703.0081,119.8498,176.9021,308.3987,323.3241,13.53118
173562.222580085,582.3357,142.6089,161.4855,13.75552,112.7846,133.5383,278.3852,22.92883,4.783638,4.886658,34.44024,57.80122,22.12757,121.8907,665.0583,107.6487,164.8143,299.3699,318.6038,11.94737
173562.422502737,538.0024,133.3157,146.0034,13.02487,103.9745,125.1982,264.1675,21.53496,4.478192,4.286343,32.2077,53.56614,24.64994,114.8769,629.1571,96.68981,153.5525,283.0387,299.3665,10.54894
173562.622425388,497.0442,124.6282,130.1852,12.33302,95.85257,117.379,250.676,20.22582,4.192249,3.759774,30.11987,60.19615,22.53856,108.2668,595.1939,154.9392,143.0602,286.4133,313.5635,9.314196
173562.82234804,459.2041,139.7443,116.0808,11.67792,88.36511,110.0481,263.6328,18.99627,3.924565,3.297894,43.3909,55.7856,20.60803,102.0369,563.0641,155.241,133.2848,285.848,323.5218,10.78137
173563.022270692,424.2448,130.6378,103.5044,11.05762,81.46253,103.1751,250.1685,17.84146,3.673973,2.892755,45.56867,95.00449,42.12667,96.1656,532.6688,173.3171,124.1774,283.1717,303.9875,108.3111
173563.222193343,391.947,132.832,136.983,10.47027,75.09914,96.73131,240.815,16.75686,3.439381,2.537386,42.61474,111.647,38.51833,90.6321,503.9142,168.8188,178.463,341.4792,294.4852,129.8941
173563.422115995,362.108,137.5843,123.9737,9.914122,69.23283,90.68997,228.5161,15.73819,3.219769,2.225673,39.8523,103.4667,45.52462,85.41701,501.5448,151.6326,166.2685,322.8508,331.4719,159.5744
173563.622038647,346.9253,176.7561,131.8463,9.38751,63.82475,150.8263,216.8453,14.78145,3.014179,1.952254,37.26893,95.88575,80.04599,80.502,499.0401,191.357,193.2012,318.7053,327.1412,161.9422
173563.821961298,320.5138,224.0212,137.4689,8.888871,58.83912,258.2715,254.6673,13.88287,2.821717,1.712424,34.85302,88.86024,158.1387,75.8698,490.5872,181.3857,218.6241,334.035,307.3884,142.9871
173564.02188395,303.6004,219.1032,122.5754,8.416718,54.24294,242.1412,241.6609,13.03891,2.641544,1.502056,32.59372,82.34949,166.9828,71.50415,464.1043,162.9201,203.6854,349.0303,299.2387,126.2506
173564.221806601,326.6477,217.0349,109.2954,7.969646,50.00579,227.0183,229.3188,12.24626,2.472876,1.317531,30.48088,76.31577,152.8026,67.38969,439.051,146.3344,189.7675,334.3456,292.6759,111.4731
173564.421729253,313.7243,226.418,110.9255,7.54632,46.09962,212.84,232.6446,11.50179,2.314977,1.155676,28.505,70.72414,139.7144,63.512,415.3502,131.4372,176.8006,323.9662,344.0086,98.42525
